epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
121,0.478001,0.484384,0.363498,0.243964,0.00026911,0.004534,0.002272,0.002272,0.995779,0.456472,0.295733,0.336940,0.707442,0.617710,0.446875,0.583905,0.655670,0.375275,0.230978,0.338434,0.421118
122,0.494986,0.487507,0.346803,0.234109,0.00026668,0.004540,0.002275,0.002275,0.999367,0.452881,0.292726,0.330939,0.717122,0.643486,0.474367,0.641652,0.645330,0.286305,0.167069,0.299784,0.273986
123,0.504523,0.484633,0.351131,0.233289,0.00026418,0.004610,0.002310,0.002310,0.998100,0.391338,0.243269,0.264680,0.750454,0.609374,0.438201,0.659063,0.566652,0.399200,0.249376,0.347436,0.469090
124,0.491874,0.471364,0.360786,0.242945,0.00026160,0.004559,0.002285,0.002285,0.999789,0.434484,0.277534,0.310312,0.724328,0.636369,0.466672,0.630713,0.642127,0.367731,0.225288,0.329545,0.415925
125,0.491289,0.473915,0.383898,0.260901,0.00025894,0.004580,0.002295,0.002295,0.998523,0.515899,0.347618,0.440737,0.621968,0.613291,0.442263,0.545586,0.700180,0.401824,0.251427,0.474109,0.348665
126,0.487135,0.475480,0.351632,0.233029,0.00025621,0.004596,0.002303,0.002303,0.996412,0.380343,0.234829,0.253300,0.763049,0.596786,0.425299,0.526508,0.688715,0.424803,0.269683,0.399130,0.454006
127,0.486879,0.479593,0.340330,0.226795,0.00025341,0.004623,0.002317,0.002317,0.999367,0.388949,0.241425,0.263282,0.744128,0.631162,0.461094,0.630596,0.631730,0.336585,0.202346,0.378671,0.302918
128,0.479696,0.475791,0.361574,0.243472,0.00025054,0.005352,0.002683,0.002683,1.000000,0.466273,0.304013,0.362592,0.652989,0.627344,0.457029,0.708207,0.563055,0.347328,0.210161,0.349987,0.344708
129,0.478802,0.465408,0.359867,0.241304,0.00024759,0.005320,0.002667,0.002667,0.999367,0.400544,0.250425,0.273835,0.745504,0.628019,0.457746,0.599785,0.659042,0.405584,0.254378,0.401747,0.409496
130,0.482107,0.481032,0.356888,0.239806,0.00024458,0.005346,0.002680,0.002680,1.000000,0.477416,0.313557,0.375615,0.654914,0.619507,0.448758,0.621857,0.617174,0.325282,0.194231,0.547049,0.231454
131,0.480531,0.468919,0.376375,0.254606,0.00024151,0.005339,0.002677,0.002677,0.999367,0.495866,0.329669,0.394844,0.666355,0.616244,0.445342,0.654210,0.582444,0.388052,0.240735,0.412650,0.366222
132,0.472779,0.477163,0.346451,0.229893,0.00023837,0.005297,0.002656,0.002656,0.998945,0.413070,0.260295,0.283895,0.757934,0.610555,0.439424,0.600565,0.620883,0.356881,0.217197,0.502470,0.276706
133,0.468803,0.467799,0.371147,0.251705,0.00023518,0.005280,0.002647,0.002647,0.999367,0.509260,0.341615,0.434637,0.614818,0.623524,0.452986,0.583631,0.669271,0.346523,0.209572,0.420848,0.294510
134,0.465464,0.474768,0.361112,0.241519,0.00023192,0.005301,0.002657,0.002657,1.000000,0.475797,0.312161,0.366507,0.677961,0.602452,0.431078,0.707411,0.524615,0.360898,0.220180,0.424182,0.314045
135,0.476864,0.463475,0.366159,0.246411,0.00022861,0.005253,0.002633,0.002633,0.999789,0.463129,0.301346,0.342628,0.714372,0.622278,0.451671,0.601352,0.644712,0.373975,0.229993,0.436880,0.326904
136,0.465745,0.467775,0.352963,0.238959,0.00022525,0.005285,0.002650,0.002650,1.000000,0.472222,0.309091,0.353134,0.712502,0.642361,0.473145,0.668898,0.617849,0.291986,0.170950,0.361152,0.245054
137,0.478601,0.463630,0.358616,0.242668,0.00022184,0.005277,0.002646,0.002646,0.999578,0.473579,0.310254,0.359211,0.694791,0.639505,0.470053,0.645771,0.633360,0.316102,0.187720,0.347994,0.289565
138,0.477874,0.461321,0.380059,0.257865,0.00021837,0.005260,0.002637,0.002637,0.999367,0.502172,0.335266,0.407159,0.655024,0.619556,0.448809,0.664351,0.580420,0.393248,0.244747,0.534410,0.311078
139,0.461178,0.456564,0.389131,0.265883,0.00021486,0.005256,0.002635,0.002635,0.999578,0.525249,0.356161,0.458674,0.614433,0.622789,0.452211,0.601087,0.646117,0.403228,0.252527,0.495850,0.339763
140,0.463240,0.473813,0.351823,0.234575,0.00021131,0.005203,0.002608,0.002608,0.999789,0.480967,0.316627,0.366772,0.698421,0.597471,0.425995,0.729749,0.505788,0.323653,0.193070,0.435073,0.257666
141,0.482540,0.460262,0.367272,0.248301,0.00020771,0.005359,0.002687,0.002687,0.999367,0.497383,0.331011,0.393156,0.676805,0.622449,0.451852,0.604889,0.641059,0.343896,0.207654,0.374381,0.318002
142,0.466409,0.460042,0.373720,0.254693,0.00020408,0.007477,0.003753,0.003753,0.971507,0.517865,0.349405,0.431557,0.647324,0.633703,0.463811,0.684056,0.590255,0.335836,0.201805,0.352446,0.320722
